100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900
0.5135423855396628,0.646487381753708,0.7925928594588753,0.7453769172196236,0.9070007507507508,0.8821636363636364,0.8797286888052037,0.8340796963946868,0.8504497866199994,0.9155159952831983,0.8928707768658142,0.9041541541541542,0.9076514892160219,0.8931826467371491,0.9314754724184006,0.8955837042108866,0.9419607843137255
0.5065230338725077,0.6749938952531612,0.7500930696160728,0.7640534063676824,0.8228541041041042,0.8936818181818182,0.8772038685381718,0.8642125237191651,0.9223849436615393,0.9125109361329834,0.8865241458293568,0.9058433433433433,0.8679390619650804,0.8921300893743793,0.968219125787364,0.921602191030469,0.9349019607843136
0.689011996710122,0.6586331737251696,0.7071249294472266,0.8338788086271824,0.8615803303303303,0.9176454545454545,0.8719188634029441,0.8889184060721063,0.8896564428479321,0.858952413557001,0.909381561366673,0.929491991991992,0.9054262238959261,0.9438570907765221,0.9276579499904563,0.9613146182814105,0.9050980392156862
0.3769651821249964,0.6244890592319697,0.8086728873197151,0.8539717720004352,0.8161755505505505,0.8518545454545454,0.84540825059911,0.8812144212523719,0.8823800313162016,0.908516870173837,0.9246039320481008,0.8972097097097097,0.8810338925025676,0.9427633977397011,0.9007444168734491,0.9609722697706264,0.9725490196078431
0.4396902976961401,0.7398740829608553,0.5675685412688691,0.813363428695747,0.8165509259259258,0.8523818181818181,0.8717476891475522,0.8789626818469323,0.9248104141721163,0.9101144965574955,0.896163389959916,0.9266766766766767,0.921345429647381,0.9363207547169812,0.9799580072532926,0.9397466621020198,0.8729411764705883
0.5684540409722156,0.539038528915266,0.720202711628298,0.8106439682367018,0.787725225225225,0.8529272727272726,0.8862119137281753,0.8597090449082859,0.8930643824260845,0.8941382327209099,0.909667875548769,0.9104729729729729,0.9126155426223896,0.8840685380969742,0.9421645352166443,0.8914755220814788,0.9176470588235294
0.5674566785467815,0.6972788754525475,0.6499741806871541,0.8581376241013352,0.783517892892893,0.8778999999999999,0.8665696679219446,0.8824794433902594,0.855208621166068,0.9136140591121763,0.88972132086276,0.8730605605605606,0.8739301609038,0.9280039721946375,0.9335751097537698,0.9568640876412188,0.92
0.628768470112215,0.6756096784125535,0.6509949442182752,0.7595860981181335,0.8551676676676676,0.7983454545454546,0.8812906538856556,0.8900948766603416,0.8572349636179425,0.8166913918368899,0.9361519373926322,0.8760635635635635,0.937007874015748,0.8922542204568024,0.9022714258446268,0.9715850736049298,0.9372549019607843
0.6166205012337042,0.6222488825659047,0.7596041839295794,0.7990590666811705,0.7482951701701702,0.8577454545454546,0.8876668948990072,0.870866540164453,0.8955205550950232,0.9230476625204458,0.8759305210918115,0.9192942942942943,0.9149263950701815,0.93073277433467,0.9440732964306164,0.952413557001027,0.9905882352941177
